Form Name,Form UUID,Form Type,Concept Set (Section),Concept Set UUID,Concept Name,Concept UUID,Datatype,Class,Hierarchy Path
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Pain",ffe56f1b-a4d7-4895-a21e-23bebfef5342,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Pain If Yes,Since",2b3eb36d-bd47-4792-b493-bf589d95c748,Text,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Side",9b48bcd4-40d0-4c8f-9bec-c9c3ff016330,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Site",7c2e2c7f-cf1e-44d5-a027-599f3cbd79ab,Text,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Size",73c017c9-fee8-4ed7-a1f3-c249238000b8,Numeric,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Lump, Type",859f2350-ca35-4d79-8382-5b957ddb97fd,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,Mobility,9dbca31b-a6f5-4350-ba4e-346a06a84518,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lump",06212670-ae04-407d-8da1-220a88dbb549,"Present complaints, Lump",66f17c2f-8569-4276-aa27-ef0ea06280f8,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lump"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Lymph Node, Infra clavicular",ba61564a-d423-4bf4-9b5f-3688e1d524bf,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Lymph Node, Supra clavicular",848a7ac3-5bb9-4eaa-8a8c-c988f6f10150,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node",a31f76d6-cd4a-4aa7-98a2-92eee05aec68,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Axillary",e568cd62-eb3f-43b4-9c0d-f1721cc35f0a,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Consistency",18fdfb25-0a42-4e2d-97d9-166a344d1ffb,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, If Yes, Since",269bf47e-28e7-4433-94f5-02c76aa2e31f,Text,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Largest Size",037d140c-e1bd-4b5a-9032-ba86137ba670,Numeric,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Mobility",9aed87b5-8e18-462d-b09a-2048cf905757,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Number",6872e437-e55b-4434-8376-3dccef681581,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast Pathology, Present complaints, Lymph Node",82e9f2e0-783a-4568-b86a-0f3ec9b988af,"Present complaints, Lymph Node, Side",3bfd515f-cf82-4118-b5e6-f93e4fe862d3,Coded,Misc,"All Observation Templates > Patient Assessment form Breast Pathology Template > Breast Pathology, Present complaints > Breast Pathology, Present complaints, Lymph Node"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Breast USG Reporting Template,6da83682-3a52-4ee2-af80-68a7b1809178,Indication for the USG,6601c0f2-65fc-4dbf-9531-5ddbdfda8f45,Text,Misc,All Observation Templates > Breast USG Reporting Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast USG Reporting, USG Findings",e546d4ae-59ce-4c05-95e5-23a51074d229,"USG Findings, Left Axilla",3afeabdf-7f36-4bab-8132-4270e85055c1,Text,Misc,"All Observation Templates > Breast USG Reporting Template > Breast USG Reporting, USG Findings"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast USG Reporting, USG Findings",e546d4ae-59ce-4c05-95e5-23a51074d229,"USG Findings, Left Breast",4014b9c9-392b-4581-b6bc-a1fb3ac41eab,Text,Misc,"All Observation Templates > Breast USG Reporting Template > Breast USG Reporting, USG Findings"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast USG Reporting, USG Findings",e546d4ae-59ce-4c05-95e5-23a51074d229,"USG Findings, Right Axilla",94e45837-b8f2-4917-a2fc-a427ef9542b9,Text,Misc,"All Observation Templates > Breast USG Reporting Template > Breast USG Reporting, USG Findings"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,"Breast USG Reporting, USG Findings",e546d4ae-59ce-4c05-95e5-23a51074d229,"USG Findings, Right breast",b26b23ee-ad19-4746-9221-beab6acb84c9,Text,Misc,"All Observation Templates > Breast USG Reporting Template > Breast USG Reporting, USG Findings"
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Breathing Problems,a874f574-772f-43f5-8533-d3524d892e9c,Breathing Problems Cough,a1d2233a-3108-4cec-86a3-16bf66be4d58,Coded,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Follow Up Details > Breathing Problems
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Breathing Problems,a874f574-772f-43f5-8533-d3524d892e9c,Degree of Dyspnea,b2fa9f81-8997-4fa4-9731-5ddccc245bb5,Coded,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Follow Up Details > Breathing Problems
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Breathing Problems,a874f574-772f-43f5-8533-d3524d892e9c,Recurrent Respiratory Illness,74c7c07d-c9bb-451f-ad39-e88fd9871546,Coded,Misc,All Observation Templates > Proforma for Descriptive Study On Empyema > Follow Up Details > Breathing Problems
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,Are you also requesting smear-microscopy as well as this CBNAAT,46993051-5130-41e5-a117-d87ade43105e,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,CBNAAT Diabetes Status,b25b38be-64d0-4dfd-8b03-d529fc6f33a7,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,CBNAAT HIV Status,8744ce58-0be3-4c35-a3be-f44c3afd82f3,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,CBNAAT Sample,8638cfc5-8cbd-434f-a88f-0c593d8df396,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,CBNAAT Testing Centre,b688a095-a1ff-4695-8e5c-0017d5b90e97,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,"CBNAAT, Are you",58f24d9d-bb35-4b3b-a12c-523a31db1a9f,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,"CBNAAT, Do you consider your patient",e95bb17a-123f-4ba4-aa1b-e46ef40f2c3d,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,"CBNAAT, Is your patient",308bbbdd-b0c5-4977-951c-a7161bb305ba,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,Has your patient previously been treated for TB,99d33fbc-4948-416c-982b-82c7fb133b3e,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,"Purpose of CBNAAT,I am using this CBNAAT to",543cd456-d7a9-4ff6-bb73-f9be524c9518,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,When are you requesting this CBNAAT,261dddaf-be65-42a9-9513-bbae74aa4e45,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,When did this patient present to JSS with symptoms of possible TB,aed0f937-99dc-4e63-ada0-08204ae95f81,Date,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q1 Template,31569da3-feb6-446f-8f2c-c5a03269f86a,When was the sample for this CBNAAT taken,d6a62c2f-e5cd-42b1-bbb9-ee0d7a3d134d,Date,Misc,All Observation Templates > CBNAAT Prospective Study – Q1 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Any other comments,f01433d7-4a2a-4431-b149-4fd4f96a68a6,Text,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Are you currently planning to request additional tests to diagnose TB,7f2b45d8-79cb-4a79-be45-456acc56b976,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Are you currently planning to request additional tests to make an alternative diagnosis to TB,f1611eba-9af9-4449-a64a-ef06f7686bfe,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Are you now,687ba031-0b32-4b25-98f9-bbf633c3dd9f,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Following this CBNNAT result will you,c712ce94-37c5-4ad8-aaa6-e08fc0cf83b2,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Following this CBNNAT result will your patient - 2,5ea28139-b79a-4212-aa1a-f8bf17d63fea,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Overall CBNAAT was useful in guiding the management of this patient,dea92218-c16c-4a68-b45c-0fa0a1b29e53,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Was CBNAAT - 1,a30b4f4f-6070-4e0f-ac91-cb9c4958963b,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Was CBNAAT Result,cec1b280-0b82-4564-bf07-7e4bd18c33b2,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,When did you see this CBNAAT result,756c90e7-abf9-4e30-bef6-8ab53602b0bd,Date,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,CBNAAT Prospective Study – Q2 Template,de513fb3-414c-4ccb-b0cb-e3ae72afbd1f,Why was CBNAAT useful?,def62668-2ab2-4991-ae4e-901c19347b5d,Coded,Misc,All Observation Templates > CBNAAT Prospective Study – Q2 Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Cancer Registration Template,a838fc27-7406-47c9-8bb6-de1f1ed22a78,"Cancer Registration, Addictions",3bd72637-c771-42ed-b7f0-2e1607076dad,Coded,Misc,All Observation Templates > Cancer Registration Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Cancer Registration Template,a838fc27-7406-47c9-8bb6-de1f1ed22a78,"Cancer Registration, Average cost for treatment per month",6d9a624b-a52b-444d-8df5-dbde3a0429fd,Text,Misc,All Observation Templates > Cancer Registration Template
All Observation Templates,8de68479-2dfc-11e4-894f-60175255b68f,ConvSet,Cancer Registration Template,a838fc27-7406-47c9-8bb6-de1f1ed22a78,"Cancer Registration, Basis of Diagnosis",03a7cee0-d957-4cdd-909a-0ef95afb32fb,Coded,Misc,All Observation Templates > Cancer Registration Template
